t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.69,793.52,2.29382,-1392.56,-1.53961,-607.854,-3.43861,0.772325,-1.35537,-0.140861
4.7,797.4,-1.46359,-1388.76,-0.96657,-611.321,0.730471,0.776101,-1.35166,-0.141665
4.71,792.516,-1.26908,-1387.66,-0.500311,-607.213,-1.22743,0.771347,-1.35059,-0.140713
4.72,791.107,1.25963,-1388.56,-0.0263323,-603.614,-4.57041,0.769976,-1.35147,-0.139879
4.73,800.852,-1.54233,-1393.99,1.90292,-602.539,1.60982,0.77946,-1.35675,-0.13963
4.74,801.384,-1.29412,-1399.22,1.51567,-595.627,-0.198956,0.779979,-1.36185,-0.138028
4.75,801.087,1.46111,-1403.86,-0.828101,-592.282,-4.49293,0.779689,-1.36636,-0.137253
4.76,810.369,-1.23672,-1408.72,-1.6597,-593.746,-1.27798,0.788723,-1.3711,-0.137592
4.77,808.704,-0.982871,-1409.33,-3.82959,-592.285,-3.37215,0.787103,-1.37168,-0.137254
4.78,802.692,1.50453,-1407.94,-5.3755,-593.163,-8.23938,0.781251,-1.37034,-0.137457
4.79,807.419,-0.465418,-1405.76,-3.7857,-598.943,-3.43529,0.785852,-1.36821,-0.138796
4.8,804.949,-1.61043,-1404.24,-1.88952,-599.714,-2.39849,0.783448,-1.36673,-0.138975
4.81,796.853,1.22199,-1399.86,-0.18809,-599.321,-4.03491,0.775569,-1.36247,-0.138884
4.82,801.351,-0.0360386,-1398.01,2.03634,-602.452,1.89529,0.779946,-1.36067,-0.13961
4.83,801.097,-1.67361,-1397.81,2.83505,-600.278,3.58286,0.779699,-1.36047,-0.139106
4.84,795.079,1.60164,-1396.85,1.19726,-596.766,-1.10329,0.773842,-1.35954,-0.138292
4.85,801.456,0.0466894,-1398.95,0.49191,-598.238,2.06602,0.780049,-1.36159,-0.138633
4.86,804.57,-1.20242,-1402.07,-1.45654,-596.216,1.09229,0.783079,-1.36462,-0.138164
4.87,799.64,1.92118,-1403.54,-4.3308,-594.679,-4.78746,0.778281,-1.36605,-0.137808
4.88,804.448,0.948109,-1404.21,-3.38614,-598.457,-0.808502,0.782961,-1.3667,-0.138684
4.89,807.42,-0.944246,-1404.59,-2.31997,-600.904,0.79542,0.785853,-1.36707,-0.139251
4.9,799.176,1.56549,-1402.79,-3.25725,-599.623,-3.96532,0.777829,-1.36532,-0.138954
4.91,802.538,1.10371,-1400.84,-1.57986,-603.025,-1.54678,0.781101,-1.36342,-0.139742
4.92,804.36,-1.78336,-1399.34,-0.141379,-605.957,1.26646,0.782875,-1.36197,-0.140422
4.93,796.395,0.851457,-1396.8,-0.886317,-604.726,-3.76803,0.775122,-1.35949,-0.140137
4.94,797.788,0.716663,-1395.88,-1.41911,-607.15,-2.50003,0.776478,-1.35859,-0.140698
4.95,803.17,-1.7792,-1398.15,-0.625806,-607.093,1.46408,0.781716,-1.3608,-0.140685
4.96,798.516,1.13095,-1400.89,-2.76564,-601.755,-4.29852,0.777187,-1.36347,-0.139448
4.97,801.55,1.15024,-1403.5,-2.21483,-599.876,-2.56068,0.78014,-1.36601,-0.139012
4.98,809.523,-1.71624,-1408.29,0.172705,-599.149,2.6818,0.7879,-1.37068,-0.138844
4.99,804.569,1.02834,-1409.1,-0.752115,-595.578,-1.63854,0.783078,-1.37146,-0.138017
5,803.898,1.70873,-1408.05,-0.27072,-598.082,-1.16203,0.782425,-1.37044,-0.138597
5.01,809.339,-1.32646,-1407.76,0.753501,-600.999,3.68956,0.787721,-1.37016,-0.139273
5.02,802.472,0.451358,-1405.72,-0.330236,-599.638,-1.05504,0.781037,-1.36817,-0.138957
5.03,799.724,1.47496,-1402.6,-1.68404,-601.76,-2.0414,0.778362,-1.36513,-0.139449
5.04,805.315,-0.694019,-1402.09,0.933897,-603.365,2.82043,0.783804,-1.36464,-0.139821
5.05,799.968,0.593953,-1401.66,0.317274,-601.205,-0.725101,0.7786,-1.36422,-0.13932
5.06,797.117,1.51948,-1399.33,-0.387086,-602.885,-1.93387,0.775825,-1.36195,-0.13971
5.07,803.143,-0.593569,-1399.57,1.51809,-607.134,3.72557,0.781691,-1.36219,-0.140694
5.08,799.778,0.318093,-1400.22,0.900306,-605.895,-0.10943,0.778415,-1.36282,-0.140407
5.09,796.542,2.27163,-1399.16,-0.950674,-605.667,-2.3404,0.775266,-1.36178,-0.140355
5.1,803.602,-0.305567,-1400.86,-0.156037,-607.186,2.386,0.782137,-1.36344,-0.140707
5.11,802.048,-0.0771483,-1401.91,-0.80699,-602.94,-1.36618,0.780624,-1.36447,-0.139723
5.12,799.557,2.38505,-1402.57,-2.56035,-599.818,-4.20234,0.7782,-1.3651,-0.138999
5.13,807.435,-0.202133,-1405.17,-1.65222,-600.058,1.17567,0.785868,-1.36763,-0.139055
5.14,807.275,0.306359,-1407.05,-0.903378,-596.592,-0.355723,0.785712,-1.36946,-0.138252
5.15,802.45,2.50642,-1405.48,-0.472619,-595.334,-3.61002,0.781016,-1.36794,-0.13796
5.16,807.471,-0.121547,-1405.02,1.23175,-598.929,2.36981,0.785903,-1.36749,-0.138793
5.17,804.896,-0.191367,-1402.9,3.07957,-600.309,2.31512,0.783396,-1.36543,-0.139113
5.18,796.781,2.25113,-1398.42,3.13566,-601.574,-0.378258,0.775498,-1.36107,-0.139406
5.19,800.087,0.0721231,-1396.49,4.78931,-605.179,4.29215,0.778716,-1.35919,-0.140241
5.2,800.035,-0.524588,-1396.65,4.79052,-604.439,3.68692,0.778665,-1.35935,-0.14007
5.21,794.883,2.03602,-1396.59,3.3869,-600.661,-1.1587,0.773651,-1.35928,-0.139194
5.22,801.501,0.178319,-1399.44,2.02208,-598.527,1.97812,0.780093,-1.36206,-0.1387
5.23,805.392,-1.04567,-1403.96,1.30954,-596.817,1.43982,0.783879,-1.36646,-0.138304
5.24,801.126,1.69663,-1405.84,-0.805505,-593.492,-3.49217,0.779727,-1.36829,-0.137533
5.25,806.278,0.575259,-1408.07,-1.60957,-594.221,-0.277902,0.784742,-1.37046,-0.137702
5.26,810.652,-0.322455,-1409.97,-0.2438,-593.821,1.42513,0.788999,-1.37231,-0.137609
5.27,804.353,2.13295,-1408.44,-0.936525,-592.745,-3.1086,0.782868,-1.37082,-0.13736
5.28,805.601,0.534882,-1405.92,1.18518,-594.701,0.853865,0.784082,-1.36836,-0.137813
5.29,808.097,-0.7585,-1404.62,3.06274,-599.136,3.42867,0.786512,-1.3671,-0.138841
5.3,800.169,1.73106,-1400.85,2.09479,-599.153,-1.75047,0.778796,-1.36343,-0.138845
5.31,800.472,0.866641,-1398.17,2.23212,-600.654,0.602506,0.77909,-1.36083,-0.139193
5.32,804.634,-1.26507,-1398.16,2.49065,-600.616,3.54921,0.783142,-1.36081,-0.139184
5.33,799.23,1.79686,-1397.02,0.167708,-597.254,-2.72325,0.777882,-1.35971,-0.138405
5.34,799.702,1.09022,-1396.71,-0.461328,-596.842,-0.962036,0.778341,-1.35941,-0.13831
5.35,805.919,-1.02453,-1400.49,1.18835,-599.336,2.44921,0.784392,-1.36308,-0.138887
5.36,801.849,1.31784,-1401.28,0.0540778,-596.358,-3.29831,0.780431,-1.36386,-0.138197
5.37,802.208,0.407859,-1403.17,0.485318,-594.459,-1.75005,0.78078,-1.36569,-0.137757
5.38,808.918,-1.21526,-1406.45,1.66081,-593.432,2.00393,0.787311,-1.36888,-0.137519
5.39,806.008,0.995669,-1408.56,1.43531,-589.669,-1.80868,0.784479,-1.37093,-0.136647
5.4,804.701,0.693601,-1409.53,2.26588,-586.733,-1.38821,0.783207,-1.37188,-0.135967
5.41,811.081,-1.40323,-1411.41,3.59917,-589.389,2.79498,0.789416,-1.37371,-0.136582
5.42,807.138,0.252433,-1411.25,1.82545,-590.395,-2.23324,0.785579,-1.37355,-0.136815
5.43,803.115,0.778485,-1408.03,0.913346,-590.81,-2.78656,0.781663,-1.37042,-0.136912
5.44,808.32,-1.40489,-1407.86,2.00869,-594.136,1.17326,0.786729,-1.37026,-0.137682
5.45,805.148,0.344473,-1405.96,1.29958,-594.556,-2.70275,0.783642,-1.36841,-0.13778
5.46,800.414,1.17628,-1403.13,0.734119,-593.109,-2.21786,0.779034,-1.36565,-0.137444
5.47,805.684,-0.910095,-1402.96,3.37021,-597.216,3.16191,0.784163,-1.36549,-0.138396
5.48,803.955,0.0431638,-1402.29,3.13773,-598.928,0.126462,0.78248,-1.36484,-0.138793
5.49,798.498,0.851387,-1399.83,3.01175,-600.46,-1.48142,0.777169,-1.36244,-0.139148
5.5,803.338,-1.16664,-1400.52,3.32839,-603.422,3.92989,0.78188,-1.36311,-0.139834
5.51,803.431,0.185084,-1402.27,4.34433,-604.159,1.24905,0.781971,-1.36482,-0.140005
5.52,798.693,1.069,-1401.06,4.1522,-600.904,0.0229427,0.77736,-1.36364,-0.139251
5.53,804.867,-1.29304,-1403.92,5.55538,-599.466,5.00773,0.783369,-1.36642,-0.138918
5.54,806.61,0.0425733,-1405.78,5.43295,-596.99,3.50774,0.785065,-1.36823,-0.138344
5.55,801.869,1.3304,-1405.93,3.59571,-594.079,0.445597,0.78045,-1.36838,-0.137669
5.56,805.782,-0.715848,-1406.18,3.5521,-594.845,4.71119,0.784259,-1.36862,-0.137847
5.57,806.592,0.51834,-1406.27,2.07148,-597.945,2.4325,0.785048,-1.36871,-0.138565
